date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,lat,lon
3217,2014-06-24 00:00:00,319000.0,4.0,2.5,2510,7992,1.0,0,0,3,1610,900,1978,0,3709 S 256th Ct,Kent,WA 98032,USA,-122.285059,47.37158
3218,2014-06-24 00:00:00,510000.0,3.0,2.25,1420,1309,3.0,0,0,3,1420,0,2006,0,3821-3825 Whitman Ave N,Seattle,WA 98103,USA,-122.34605,47.65302
3219,2014-06-24 00:00:00,440000.0,3.0,1.75,2000,9900,1.0,0,2,4,1480,520,1957,2001,17705 3rd Pl SW,Normandy Park,WA 98166,USA,-122.339004,47.443569
3220,2014-06-24 00:00:00,1010000.0,2.0,2.0,1460,9052,1.0,0,2,5,1460,0,1900,0,1302 1st St,Kirkland,WA 98033,USA,-122.208243,47.685697
3221,2014-06-24 00:00:00,875000.0,4.0,2.5,3220,22588,2.0,0,0,3,3220,0,1996,0,14305 214th Way NE,Woodinville,WA 98077,USA,-122.054559,47.731084
3222,2014-06-24 00:00:00,304000.0,4.0,2.0,1310,8454,1.0,0,0,4,1310,0,1953,1983,17547 11th Ave NE,Shoreline,WA 98155,USA,-122.317676,47.757129
3223,2014-06-24 00:00:00,139000.0,2.0,1.0,690,5280,1.0,0,0,4,690,0,1942,1982,755 Dayton Ave NE,Renton,WA 98056,USA,-122.187003,47.495233
3224,2014-06-24 00:00:00,464500.0,3.0,1.75,1150,10466,1.0,0,0,5,1150,0,1959,0,12227 SE 55th Pl,Bellevue,WA 98006,USA,-122.176821,47.553223
3225,2014-06-24 00:00:00,336500.0,3.0,1.0,1480,7284,1.0,0,0,3,970,510,1963,2008,608 N 202nd St,Shoreline,WA 98133,USA,-122.353297,47.775725
3226,2014-06-24 00:00:00,230000.0,4.0,1.75,1850,6000,1.0,0,0,4,1270,580,1944,0,6909 S 124th St,Seattle,WA 98178,USA,-122.246897,47.492262
3227,2014-06-24 00:00:00,425000.0,3.0,2.5,1930,4500,2.0,0,0,3,1930,0,1990,2009,25238 SE 35th St,Issaquah,WA 98029,USA,-122.00109,47.578997
3228,2014-06-24 00:00:00,300000.0,2.0,1.0,750,5120,1.0,0,0,4,750,0,1941,1998,7920 34th Ave SW,Seattle,WA 98126,USA,-122.374966,47.531225
3229,2014-06-24 00:00:00,457500.0,3.0,2.25,1430,2003,2.0,0,0,3,980,450,1996,0,1362 31st Ave S,Seattle,WA 98144,USA,-122.292072,47.590796
3230,2014-06-24 00:00:00,366000.0,3.0,1.75,1840,11440,1.0,0,0,4,1340,500,1977,0,14923 SE 143rd Pl,Renton,WA 98059,USA,-122.139897,47.473999
3231,2014-06-24 00:00:00,502000.0,3.0,2.0,1300,14350,1.0,0,0,3,1300,0,1955,2013,4029 142nd Ave SE,Bellevue,WA 98006,USA,-122.151924,47.573557
3232,2014-06-24 00:00:00,194000.0,3.0,1.0,1050,7577,1.0,0,0,3,1050,0,1983,2009,34810 18th Ave SW,Federal Way,WA 98023,USA,-122.357041,47.289133
3233,2014-06-24 00:00:00,305000.0,4.0,2.25,2210,9371,2.0,0,0,4,2210,0,1968,0,4129 Hampton Way,Kent,WA 98032,USA,-122.278769,47.363414
3234,2014-06-24 00:00:00,1250000.0,4.0,2.5,3220,15600,1.0,0,0,5,1680,1540,1973,0,13 Cascade Key,Bellevue,WA 98006,USA,-122.18181,47.57085
3235,2014-06-24 00:00:00,575000.0,4.0,2.5,4620,20793,2.0,0,0,4,4620,0,1991,0,480 SW 345th St,Federal Way,WA 98023,USA,-122.34037,47.29272
3236,2014-06-24 00:00:00,343500.0,4.0,1.75,1760,6204,1.0,0,2,4,1180,580,1950,1983,11008 Auburn Ave S,Seattle,WA 98178,USA,-122.240162,47.504499
3237,2014-06-24 00:00:00,325000.0,3.0,1.0,850,6906,1.0,0,0,3,850,0,1948,1994,15812 14th Avenue Northeast,Shoreline,WA 98155,USA,-122.313974,47.744065
3238,2014-06-24 00:00:00,600000.0,4.0,3.25,4690,14930,2.0,0,2,3,3680,1010,1995,0,19560 44th Ave NE,Lake Forest Park,WA 98155,USA,-122.282904,47.771733
3239,2014-06-24 00:00:00,850000.0,4.0,3.5,3920,37122,2.0,0,0,3,3920,0,1996,0,2515 263rd Ct NE,Redmond,WA 98053,USA,-121.987896,47.631558
3240,2014-06-24 00:00:00,420000.0,3.0,2.5,2140,3821,2.0,0,0,3,2140,0,2005,0,2971 NE Marquette Way,Issaquah,WA 98029,USA,-121.995062,47.554075
3241,2014-06-24 00:00:00,257500.0,2.0,2.0,1180,9265,1.0,0,0,3,1180,0,1940,1996,13321 30th Ave NE,Seattle,WA 98125,USA,-122.296697,47.725219
3242,2014-06-24 00:00:00,317000.0,5.0,2.5,2360,11375,1.0,0,0,4,1180,1180,1962,0,6277-6399 S 129th St,Seattle,WA 98178,USA,-122.259999,47.488008
3243,2014-06-24 00:00:00,970000.0,3.0,2.25,3060,9950,1.5,0,2,4,1810,1250,1930,0,2721-3279 Lake Washington Blvd S,Seattle,WA 98144,USA,-122.26603,47.561614
3244,2014-06-24 00:00:00,252000.0,3.0,2.25,1670,7881,1.0,0,0,4,1190,480,1977,0,12046 SE 214th St,Kent,WA 98031,USA,-122.179978,47.410531
3245,2014-06-24 00:00:00,683500.0,3.0,1.5,1820,5756,1.5,0,0,3,1640,180,1946,0,716 W Etruria St,Seattle,WA 98119,USA,-122.366905,47.647943
3246,2014-06-24 00:00:00,289000.0,3.0,2.5,1970,9607,2.0,0,0,3,1090,880,1988,2000,28426 37th Ave S,Auburn,WA 98001,USA,-122.285831,47.346169
3247,2014-06-24 00:00:00,355000.0,2.0,2.25,930,747,2.0,0,0,3,630,300,2007,0,2107 13th Ave S,Seattle,WA 98144,USA,-122.31634,47.58427
3248,2014-06-24 00:00:00,675000.0,3.0,3.5,2300,5611,1.0,0,0,3,2300,0,2004,2003,23339 NE 126th St,Redmond,WA 98053,USA,-122.026244,47.712139
3249,2014-06-24 00:00:00,396500.0,3.0,2.5,2590,18980,1.0,0,0,4,2590,0,1976,1992,24292 141st Pl SE,Kent,WA 98042,USA,-122.152723,47.383904
3250,2014-06-24 00:00:00,362500.0,4.0,1.75,1450,8450,1.0,0,0,3,1450,0,1960,2012,417 SE Andrews St,Issaquah,WA 98027,USA,-122.029869,47.52886
3251,2014-06-24 00:00:00,395000.0,4.0,1.75,1540,5120,1.0,0,0,5,770,770,1943,0,7350 31st Ave SW,Seattle,WA 98126,USA,-122.372227,47.53593
3252,2014-06-24 00:00:00,599000.0,5.0,2.75,2730,22572,1.0,0,0,3,2080,650,1968,1992,22631 SE 18th Pl,Sammamish,WA 98075,USA,-122.033611,47.59309
3253,2014-06-24 00:00:00,218000.0,3.0,1.0,880,18205,1.0,0,0,4,880,0,1945,0,11257 Crestwood Dr S,Seattle,WA 98178,USA,-122.243938,47.501349
3254,2014-06-24 00:00:00,589950.0,4.0,2.5,3190,8195,2.0,0,0,3,3190,0,2006,0,27463 254th Pl SE,Maple Valley,WA 98038,USA,-122.003065,47.35553
3255,2014-06-24 00:00:00,218000.0,3.0,1.5,1330,7600,1.0,0,0,4,1330,0,1968,0,2530 SW 325th Pl,Federal Way,WA 98023,USA,-122.365971,47.310276
3256,2014-06-24 00:00:00,360000.0,3.0,1.75,1500,7200,1.0,0,0,3,1500,0,1957,2000,20015 Burke Ave N,Shoreline,WA 98133,USA,-122.33707,47.77469
3257,2014-06-24 00:00:00,350000.0,2.0,1.0,740,7680,1.0,0,0,4,740,0,1922,0,8802 30th Ave SW,Seattle,WA 98126,USA,-122.370962,47.524498
3258,2014-06-24 00:00:00,350000.0,4.0,3.0,2560,5606,2.0,0,0,3,2560,0,2004,2003,12251 SE 306th Ct,Auburn,WA 98092,USA,-122.178076,47.327369
3259,2014-06-24 00:00:00,845000.0,3.0,2.0,2540,4750,1.5,0,0,5,1840,700,1930,0,7524 34th Ave NW,Seattle,WA 98117,USA,-122.4001,47.683841
3260,2014-06-24 00:00:00,839000.0,3.0,2.5,3200,203425,1.0,0,0,3,3200,0,2000,0,18415 244th Ave NE,Woodinville,WA 98077,USA,-122.014717,47.761312
3261,2014-06-24 00:00:00,850000.0,4.0,3.0,3330,4000,1.0,0,0,3,1790,1540,1958,2004,4015 Midvale Ave N,Seattle,WA 98103,USA,-122.343896,47.655852
3262,2014-06-24 00:00:00,329950.0,2.0,1.0,900,5220,1.0,0,0,4,900,0,1956,0,10264 California Ave SW,Seattle,WA 98146,USA,-122.386872,47.510398
3263,2014-06-24 00:00:00,425000.0,4.0,1.5,1600,6180,1.5,0,0,3,1600,0,1946,0,3856 38th Ave S,Seattle,WA 98118,USA,-122.28473,47.568109
3264,2014-06-24 00:00:00,210000.0,2.0,1.0,970,5500,1.0,0,0,3,970,0,1956,2001,5031 Martin Luther King Jr Way S,Seattle,WA 98118,USA,-122.290826,47.556001
3265,2014-06-24 00:00:00,631500.0,2.0,1.0,1130,2640,1.0,0,0,4,1130,0,1927,0,2617 Queen Anne Ave N,Seattle,WA 98109,USA,-122.35697,47.64336
3266,2014-06-24 00:00:00,295000.0,2.0,1.0,650,5400,1.0,0,0,3,650,0,1950,2005,1829 29th Ave,Seattle,WA 98122,USA,-122.295129,47.618526
3267,2014-06-24 00:00:00,575000.0,3.0,2.25,2400,5000,1.5,0,0,4,1440,960,1926,1993,8322 28th Ave NW,Seattle,WA 98117,USA,-122.392707,47.689723
3268,2014-06-24 00:00:00,415000.0,3.0,2.5,2280,6031,2.0,0,0,3,2280,0,2011,0,27927 NE 147th Cir,Duvall,WA 98019,USA,-121.96651,47.732298
3269,2014-06-24 00:00:00,859000.0,4.0,2.25,3550,13900,1.0,0,0,3,1830,1720,2010,0,15831 SE 43rd Pl,Bellevue,WA 98006,USA,-122.127094,47.568074
3270,2014-06-24 00:00:00,639888.0,4.0,2.5,2050,2772,2.0,0,0,3,2050,0,2012,1912,1474 14th Pl NE,Issaquah,WA 98029,USA,-122.010202,47.540929
3271,2014-06-24 00:00:00,329445.0,2.0,1.5,830,1119,2.0,0,0,3,830,0,2005,0,2300 14th Ave S,Seattle,WA 98144,USA,-122.314238,47.582836
3272,2014-06-24 00:00:00,745641.0,4.0,2.5,2440,4850,2.0,0,0,3,2440,0,2013,1923,11631 170th Ct NE,Redmond,WA 98052,USA,-122.113215,47.70417
3273,2014-06-24 00:00:00,395000.0,3.0,2.5,1600,1936,2.0,0,0,3,1600,0,2007,0,4517-4529 S Genesee St,Seattle,WA 98108,USA,-122.2694995,47.5641027
3274,2014-06-24 00:00:00,790000.0,4.0,3.5,3190,31450,2.0,0,0,3,3190,0,2010,0,11102 Upper Preston Rd SE,Issaquah,WA 98027,USA,-121.902241,47.500958
3275,2014-06-25 00:00:00,890000.0,4.0,1.0,2550,4000,2.0,0,0,3,2370,180,1905,2010,1816 2nd Ave N,Seattle,WA 98109,USA,-122.352904,47.635428
3276,2014-06-25 00:00:00,400000.0,3.0,2.5,2180,7508,1.0,0,0,4,1420,760,1962,0,18032 Burke Ave N,Shoreline,WA 98133,USA,-122.33597,47.760621
3277,2014-06-25 00:00:00,365500.0,3.0,2.0,1410,9600,1.0,0,0,4,1410,0,1983,0,18120 145th Pl NE,Woodinville,WA 98072,USA,-122.145753,47.75893
3278,2014-06-25 00:00:00,245000.0,3.0,2.0,1410,5760,1.0,0,0,3,1410,0,1985,0,25813 117th Pl SE,Kent,WA 98030,USA,-122.185226,47.370185
3279,2014-06-25 00:00:00,390000.0,4.0,2.5,2340,8548,2.0,0,0,3,2340,0,1993,0,11824 SE 203rd St,Kent,WA 98031,USA,-122.182888,47.42063
3280,2014-06-25 00:00:00,196500.0,3.0,1.0,1320,9000,1.0,0,0,3,1320,0,1966,1963,28430 49th Ave S,Auburn,WA 98001,USA,-122.271925,47.346142
3281,2014-06-25 00:00:00,1200000.0,4.0,1.75,3990,13470,2.0,0,0,3,3990,0,2006,0,15527 SE 79th Pl,Newcastle,WA 98059,USA,-122.131322,47.530457
3282,2014-06-25 00:00:00,276900.0,3.0,1.0,1270,7566,1.0,0,0,4,1270,0,1958,1972,1711 Monroe Ave NE,Renton,WA 98056,USA,-122.174824,47.507364
3283,2014-06-25 00:00:00,995000.0,3.0,4.5,4380,47044,2.0,1,3,3,3720,660,1968,1990,14423 25th Ave SW,Burien,WA 98166,USA,-122.365224,47.473247
3284,2014-06-25 00:00:00,2300000.0,4.0,3.25,4250,8570,2.0,0,0,3,4250,0,2004,2003,511 98th Ave NE,Bellevue,WA 98004,USA,-122.210088,47.615364
3285,2014-06-25 00:00:00,505000.0,3.0,2.5,1860,8060,2.0,0,0,4,1860,0,1987,0,4327 243rd Ave SE,Issaquah,WA 98029,USA,-122.017055,47.567379
3286,2014-06-25 00:00:00,1229000.0,4.0,3.5,3770,37034,2.0,0,0,3,2830,940,1989,0,14203 NE 40th Pl,Bellevue,WA 98007,USA,-122.151001,47.646384
3287,2014-06-25 00:00:00,352000.0,4.0,1.0,1530,8890,1.0,0,0,3,980,550,1925,2002,7940 12th Ave SW,Seattle,WA 98106,USA,-122.350264,47.530748
3288,2014-06-25 00:00:00,597326.0,4.0,4.0,3570,8250,2.0,0,0,3,2860,710,2013,1923,8416 SE 36th St,Mercer Island,WA 98040,USA,-122.226014,47.578476
3289,2014-06-25 00:00:00,800000.0,2.0,1.0,1740,5719,1.0,0,0,3,1740,0,1955,2005,6116 Kirkwood Pl N,Seattle,WA 98103,USA,-122.33478,47.672874
3290,2014-06-25 00:00:00,270000.0,3.0,2.5,1670,8364,1.0,0,0,4,1300,370,1990,0,19223 SE 259th Pl,Covington,WA 98042,USA,-122.083857,47.36903
3291,2014-06-25 00:00:00,235000.0,4.0,2.0,1570,9415,2.0,0,0,4,1570,0,1984,0,31845-31899 125th Pl SE,Auburn,WA 98092,USA,-122.17426445,47.3177431
3292,2014-06-25 00:00:00,409900.0,2.0,2.5,1590,1845,2.0,0,0,3,1590,0,1997,0,12418 NE 100th St,Kirkland,WA 98033,USA,-122.175007,47.689693
3293,2014-06-25 00:00:00,739900.0,5.0,2.5,2980,5377,2.0,0,0,3,2980,0,2006,0,11931 179th Pl NE,Redmond,WA 98052,USA,-122.100973,47.707421
3294,2014-06-25 00:00:00,608000.0,4.0,2.5,2690,4736,2.0,0,0,3,2690,0,2001,0,9754 228th Terrace NE,Redmond,WA 98053,USA,-122.035838,47.686894
3295,2014-06-25 00:00:00,381500.0,2.0,1.0,900,2910,1.0,0,0,5,900,0,1924,1956,519 NE 79th St,Seattle,WA 98115,USA,-122.322017,47.685843
3296,2014-06-25 00:00:00,562100.0,2.0,0.75,1440,3700,1.0,0,0,3,1200,240,1914,1996,5641-5645 6th Ave NW,Seattle,WA 98107,USA,-122.3641,47.66962
3297,2014-06-25 00:00:00,740000.0,4.0,2.5,3000,10392,2.0,0,0,3,3000,0,1995,0,875 Cyprus Ct NW,Issaquah,WA 98027,USA,-122.048872,47.534824
3298,2014-06-25 00:00:00,308000.0,3.0,1.0,1640,18144,1.5,0,0,3,1640,0,1942,1999,11211 3rd Ave S,Seattle,WA 98168,USA,-122.330106,47.502713
3299,2014-06-25 00:00:00,905000.0,5.0,3.5,3100,10200,1.0,0,4,3,1660,1440,1970,2014,408 172nd Pl NE,Bellevue,WA 98008,USA,-122.112017,47.61337
3300,2014-06-25 00:00:00,762000.0,4.0,3.5,4000,15253,2.0,0,0,3,4000,0,2007,0,34006 SE Salal St,Snoqualmie,WA 98065,USA,-121.886849,47.543342
3301,2014-06-25 00:00:00,356000.0,4.0,2.0,2020,48693,1.5,0,0,3,2020,0,1949,1998,43525 SE 149th St,North Bend,WA 98045,USA,-121.759105,47.464562
3302,2014-06-25 00:00:00,750000.0,3.0,1.5,1840,5000,1.5,0,0,5,1340,500,1915,0,330 NW 50th St,Seattle,WA 98107,USA,-122.362052,47.665221
3303,2014-06-25 00:00:00,418800.0,4.0,2.25,2100,9984,1.0,0,0,4,1290,810,1973,0,7422-7426 NE 148th Ln,Kenmore,WA 98028,USA,-122.24211,47.73668
3304,2014-06-25 00:00:00,276000.0,4.0,2.25,2460,11250,1.0,0,0,4,2460,0,1959,0,1101-1199 O St NE,Auburn,WA 98002,USA,-122.2108952,47.2915201
3305,2014-06-25 00:00:00,725000.0,3.0,2.5,2610,7510,2.0,0,0,3,2610,0,1996,0,15317 NE 66th Ct,Redmond,WA 98052,USA,-122.137033,47.664802
3306,2014-06-25 00:00:00,285000.0,3.0,2.0,1460,6377,1.0,0,0,3,1460,0,1995,0,24108 SE 261st Pl,Maple Valley,WA 98038,USA,-122.019947,47.367906
3307,2014-06-25 00:00:00,205000.0,3.0,1.0,1050,8498,1.0,0,0,3,1050,0,1958,2004,22123 103rd Pl SE,Kent,WA 98031,USA,-122.203248,47.403788
3308,2014-06-25 00:00:00,583000.0,3.0,2.5,1790,8144,2.0,0,0,3,1790,0,1989,0,907 221st Ave NE,Sammamish,WA 98074,USA,-122.045091,47.616926
3309,2014-06-25 00:00:00,657000.0,4.0,2.5,2180,3375,1.5,0,0,4,1420,760,1926,1993,7615 3rd Ave NW,Seattle,WA 98117,USA,-122.360925,47.684596
3310,2014-06-25 00:00:00,386000.0,4.0,2.25,2050,9583,2.0,0,2,3,1770,280,1965,1993,22500-22614 16th Ave S,Des Moines,WA 98198,USA,-122.3127817,47.3782372
3311,2014-06-25 00:00:00,589950.0,5.0,3.0,2790,19439,1.0,0,3,5,1500,1290,1973,0,18823 SE 216th St,Renton,WA 98058,USA,-122.089029,47.40871
3312,2014-06-25 00:00:00,575000.0,3.0,2.25,1700,3333,1.5,0,0,3,1100,600,1924,2011,6720 4th Ave NW,Seattle,WA 98117,USA,-122.361183,47.678395
3313,2014-06-25 00:00:00,574000.0,3.0,2.5,2380,6832,2.0,0,0,3,2380,0,2002,0,7075-7131 Thompson Ave SE,Snoqualmie,WA 98065,USA,-121.8758,47.53678
3314,2014-06-25 00:00:00,690500.0,5.0,2.0,2000,4211,1.5,0,2,4,1280,720,1908,0,2406 E Helen St,Seattle,WA 98112,USA,-122.30123,47.628349
3315,2014-06-25 00:00:00,565000.0,2.0,1.75,1670,4008,1.0,0,0,3,1670,0,2005,0,2146 NE Nelson Ln,Issaquah,WA 98029,USA,-122.001049,47.553895
3316,2014-06-25 00:00:00,500000.0,3.0,1.5,1190,4750,1.0,0,0,3,970,220,1940,1996,2226 NW 60th St,Seattle,WA 98107,USA,-122.385991,47.672594
3317,2014-06-25 00:00:00,330000.0,6.0,2.25,3040,28535,1.0,0,0,3,1890,1150,1951,1994,614 Hazel Ave N,Kent,WA 98030,USA,-122.22289,47.386369
3318,2014-06-25 00:00:00,286000.0,2.0,1.0,780,3475,1.0,0,0,4,780,0,1930,0,200 Taylor Ave S,North Bend,WA 98045,USA,-121.788587,47.49476
3319,2014-06-25 00:00:00,450000.0,3.0,1.5,2330,11740,1.0,0,0,3,1330,1000,1954,2005,16359 35th Ave NE,Lake Forest Park,WA 98155,USA,-122.291901,47.748098
3320,2014-06-25 00:00:00,870000.0,4.0,2.75,2840,4000,1.5,0,0,5,1960,880,1912,0,2019 33rd Ave S,Seattle,WA 98144,USA,-122.291193,47.58457
3321,2014-06-25 00:00:00,725000.0,4.0,2.5,2490,5170,2.0,0,0,4,2490,0,2000,0,13321 NE 92nd Way,Redmond,WA 98052,USA,-122.162075,47.683591
3322,2014-06-25 00:00:00,275000.0,2.0,1.0,770,4840,1.0,0,0,4,770,0,1927,0,5628 35th Ave SW,Seattle,WA 98126,USA,-122.375871,47.551062
3323,2014-06-25 00:00:00,645000.0,3.0,2.75,1850,16960,1.0,0,2,4,1850,0,1953,1983,633 NW 116th St,Seattle,WA 98177,USA,-122.365002,47.712652
3324,2014-06-25 00:00:00,152000.0,3.0,1.0,1090,3264,1.0,0,0,4,1090,0,1969,0,11845 SE 319th Pl,Auburn,WA 98092,USA,-122.181927,47.315532
3325,2014-06-25 00:00:00,315000.0,4.0,2.0,1780,5336,1.5,0,0,5,930,850,1918,0,10200-10216 56th Ave S,Seattle,WA 98178,USA,-122.26297,47.50947
3326,2014-06-25 00:00:00,190000.0,1.0,0.75,930,29258,1.0,0,0,3,930,0,1941,1994,7650 S 134th St,Seattle,WA 98178,USA,-122.236202,47.483703
3327,2014-06-25 00:00:00,700000.0,4.0,2.5,2770,5686,2.0,0,0,3,2770,0,2004,2003,912 274th Way SE,Sammamish,WA 98075,USA,-121.973145,47.599731
3328,2014-06-25 00:00:00,233000.0,3.0,1.0,1250,6180,1.5,0,0,3,1250,0,1955,2005,322 NE 163rd St,Shoreline,WA 98155,USA,-122.327034,47.747386
3329,2014-06-25 00:00:00,249000.0,4.0,2.25,1830,6136,2.0,0,0,3,1830,0,1990,2009,26120-26126 120th Pl SE,Kent,WA 98030,USA,-122.18084,47.36667
3330,2014-06-25 00:00:00,310000.0,2.0,1.0,870,5400,1.0,0,0,3,870,0,1950,2007,9238 32nd Ave SW,Seattle,WA 98126,USA,-122.374108,47.519973
3331,2014-06-25 00:00:00,265950.0,3.0,1.5,1150,8450,1.0,0,0,4,1150,0,1951,1999,8540 S 123rd Pl,Seattle,WA 98178,USA,-122.224114,47.492679
3332,2014-06-25 00:00:00,860000.0,5.0,3.25,4500,9648,2.0,0,4,4,3000,1500,1968,0,4209 NE 135th St,Seattle,WA 98125,USA,-122.281859,47.726184
3333,2014-06-25 00:00:00,200000.0,3.0,1.0,1150,4800,1.5,0,0,4,1150,0,1938,0,208 N St NE,Auburn,WA 98002,USA,-122.21199,47.31002
3334,2014-06-25 00:00:00,402000.0,4.0,2.25,2000,3672,2.0,0,0,5,1650,350,1926,0,6530 21st Ave NW,Seattle,WA 98117,USA,-122.382884,47.676853
3335,2014-06-25 00:00:00,305000.0,6.0,2.0,1900,8240,1.0,0,0,2,1200,700,1964,0,2825 NE 105th St,Seattle,WA 98125,USA,-122.295829,47.703735
3336,2014-06-25 00:00:00,505000.0,3.0,1.75,1640,10695,1.0,0,2,3,1640,0,1975,0,12718 89th Pl NE,Kirkland,WA 98034,USA,-122.22167,47.714485
3337,2014-06-25 00:00:00,1355000.0,3.0,1.5,2680,4775,2.0,0,2,5,1880,800,1913,0,1602 5th Ave N,Seattle,WA 98109,USA,-122.346906,47.633289
3338,2014-06-25 00:00:00,482000.0,3.0,2.5,2420,7307,2.0,0,0,3,2420,0,1998,2006,7219 Autumn Ave SE,Snoqualmie,WA 98065,USA,-121.870991,47.536148
3339,2014-06-25 00:00:00,299950.0,3.0,1.75,1790,7650,1.0,0,3,3,1790,0,1978,0,31317 41st Pl SW,Federal Way,WA 98023,USA,-122.385139,47.321615
3340,2014-06-25 00:00:00,770000.0,4.0,2.5,3920,12415,2.0,0,0,3,3920,0,1997,0,23013 SE 44th St,Sammamish,WA 98075,USA,-122.032196,47.565799
3341,2014-06-25 00:00:00,245700.0,3.0,2.25,1640,8400,1.0,0,0,3,1180,460,1968,1997,25425 34th Pl S,Kent,WA 98032,USA,-122.288774,47.373305
3342,2014-06-25 00:00:00,283000.0,3.0,1.0,890,8400,1.0,0,0,4,890,0,1954,1979,1109 N 28th Pl,Renton,WA 98056,USA,-122.20404,47.516753
3343,2014-06-25 00:00:00,650000.0,4.0,2.75,1910,16532,1.0,0,0,4,1420,490,1940,2001,9025 26th Ave NW,Seattle,WA 98117,USA,-122.389971,47.695005
3344,2014-06-25 00:00:00,530000.0,5.0,2.25,2140,7910,1.0,0,0,3,1070,1070,1962,2003,227 152nd Pl SE,Bellevue,WA 98007,USA,-122.137244,47.607151
3345,2014-06-25 00:00:00,440000.0,3.0,1.75,2030,17100,1.0,0,0,4,2030,0,1953,1983,2434 SW 170th St,Burien,WA 98166,USA,-122.364935,47.45101
3346,2014-06-25 00:00:00,1005000.0,4.0,4.5,4225,284011,2.0,0,0,4,4225,0,1985,0,23711 NE 4th St,Sammamish,WA 98074,USA,-122.023555,47.611824
3347,2014-06-25 00:00:00,599990.0,3.0,2.25,2680,9162,1.0,0,0,3,1570,1110,1978,0,4222 186th Pl SE,Issaquah,WA 98027,USA,-122.091125,47.568344
3348,2014-06-25 00:00:00,544000.0,4.0,2.5,2030,3974,2.0,0,0,3,2030,0,1994,0,4226 250th Pl SE,Issaquah,WA 98029,USA,-122.00585,47.569241
3349,2014-06-25 00:00:00,1700000.0,5.0,3.5,5850,22885,2.0,0,2,4,4670,1180,1978,2000,9625-9701 SE 5th St,Bellevue,WA 98004,USA,-122.21098,47.60607
3350,2014-06-25 00:00:00,270000.0,2.0,1.0,2060,8398,1.0,0,0,3,1260,800,1962,2003,10447 8th Ave S,Seattle,WA 98168,USA,-122.324118,47.509
3351,2014-06-25 00:00:00,435000.0,2.0,1.0,1060,3036,1.5,0,0,4,1060,0,1943,0,4202 4th Ave NE,Seattle,WA 98105,USA,-122.323842,47.657834
3352,2014-06-25 00:00:00,349000.0,3.0,1.0,1010,8184,1.0,0,0,4,1010,0,1947,1988,15510 9th Ave NE,Shoreline,WA 98155,USA,-122.319258,47.741616
3353,2014-06-25 00:00:00,1140000.0,4.0,2.25,3310,127631,2.0,0,0,5,3310,0,1924,1956,15445 NE 144th Pl,Woodinville,WA 98072,USA,-122.133936,47.732042
3354,2014-06-25 00:00:00,320000.0,4.0,2.5,2000,10051,2.0,0,0,3,2000,0,1997,0,23625 SE 267th Ct,Maple Valley,WA 98038,USA,-122.025117,47.362503
3355,2014-06-25 00:00:00,804100.0,4.0,2.5,3070,8086,2.0,0,0,3,3070,0,2005,0,6908 135th Pl SE,Newcastle,WA 98059,USA,-122.160182,47.539885
3356,2014-06-25 00:00:00,594000.0,3.0,2.25,1270,1406,2.0,0,0,3,1060,210,2014,0,4757 41st Ave NE,Seattle,WA 98105,USA,-122.283496,47.664478
3357,2014-06-25 00:00:00,531500.0,4.0,2.75,3110,49765,1.0,0,0,4,3110,0,1958,1972,22426 SE 300th St,Black Diamond,WA 98010,USA,-122.044027,47.333913
3358,2014-06-25 00:00:00,1150000.0,3.0,2.0,2110,18815,2.0,0,0,5,2110,0,1979,0,2942 222nd Pl SE,Sammamish,WA 98075,USA,-122.042371,47.583632
3359,2014-06-25 00:00:00,374500.0,3.0,2.25,1400,11400,2.0,0,0,3,1400,0,1984,0,8133 NE 158th St,Kenmore,WA 98028,USA,-122.231014,47.742809
3360,2014-06-25 00:00:00,450000.0,4.0,2.75,2310,5650,1.0,0,2,3,1330,980,1952,2012,9853 Arrowsmith Ave S,Seattle,WA 98118,USA,-122.252118,47.512889
3361,2014-06-25 00:00:00,744500.0,5.0,2.5,2700,16570,1.0,0,0,4,1750,950,1967,0,428 129th Pl NE,Bellevue,WA 98005,USA,-122.167137,47.61445
3362,2014-06-25 00:00:00,913888.0,5.0,2.25,2370,15512,2.0,0,0,4,2370,0,1981,0,14207 SE 52nd Pl,Bellevue,WA 98006,USA,-122.150156,47.555558
3363,2014-06-25 00:00:00,760000.0,4.0,2.5,2760,6000,2.0,0,0,5,2230,530,1942,0,8107 31st Ave NE,Seattle,WA 98115,USA,-122.295289,47.687673
3364,2014-06-25 00:00:00,346500.0,2.0,1.75,1610,6300,1.0,0,0,3,1010,600,1941,1994,5404 Columbia Dr S,Seattle,WA 98108,USA,-122.303751,47.554091
3365,2014-06-25 00:00:00,280000.0,3.0,1.75,1230,8250,1.0,0,0,3,1230,0,1966,1963,12410 SE 168th St,Renton,WA 98058,USA,-122.175894,47.452599
3366,2014-06-25 00:00:00,557500.0,3.0,1.75,1900,11165,1.0,0,0,4,1900,0,1959,0,3430 166th Ave SE,Bellevue,WA 98008,USA,-122.118262,47.57895
3367,2014-06-25 00:00:00,260000.0,3.0,1.5,1580,8184,1.0,0,0,3,1140,440,1954,2005,19307 4th Ave S,Des Moines,WA 98148,USA,-122.331203,47.429345
